Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes
Pengguna Google,"story skirk kok malah pake bubble,gak bisa bikin desain karakter kah??,pantes jadi bahan hujatan mulu!!!",1,2025-06-21 07:22:29,1
Pengguna Google,"akun gw kebanyakan gak bisa login gara pemberitahuan gak jelas, ( terlalu banyak permintaan silahkan coba beberapa saat lagi) kapan gw bisa login lagi",1,2025-06-21 07:04:02,0
Pengguna Google,"Overall bagus, tetapi kadang dalam quest karakter menjadi bisu dalam english voice, dan tolong quest langsung saja ke intinya tidak perlu banyak teks agar tidak bosan😑",2,2025-06-21 06:46:01,13
Pengguna Google,👍,5,2025-06-21 06:36:01,1
Pengguna Google,gemya lumayanseru jadi aku kasi bintang 5 ya,5,2025-06-21 06:12:20,0
Pengguna Google,jangan kebanyakan yapping :),2,2025-06-21 05:54:47,2
Pengguna Google,game tai,1,2025-06-21 05:45:04,0
Pengguna Google,Game kikir impact,1,2025-06-21 05:16:57,0
Pengguna Google,keren,5,2025-06-21 05:16:44,0
Pengguna Google,kikir👎🏻,1,2025-06-21 05:11:14,0
Pengguna Google,so cool,5,2025-06-21 05:03:59,0
Pengguna Google,"server asia gagal koneksi dalam waktu, tolong perbaiki Hoyoverse",1,2025-06-21 03:46:06,3
Pengguna Google,film azab 😭😭,3,2025-06-21 02:41:56,0
Pengguna Google,"game kebanyakan yanpping gak ada tombol skip,nerf semua char selain arle mavuika dan furina dan kinich dan hutao dan kazuha. minta feed back",1,2025-06-21 02:25:21,0
Pengguna Google,"terlalu banyak drip marketing, ingamenya hancur 🤣",1,2025-06-21 02:13:48,2
Pengguna Google,waw,5,2025-06-21 02:13:34,0
Pengguna Google,Bagus juga ini game,5,2025-06-21 02:05:12,0
Pengguna Google,game kikir eek gw kalah rate off mulu asw,1,2025-06-21 01:31:37,1
Pengguna Google,game nya bagus grafik nya juga bagus tapi loading nya lama jadi nya harus nungguin ber jam jam,3,2025-06-21 00:53:53,0
Pengguna Google,"tetap jaga kualitas dari gameplay karakter yg akan datang,map,desain karakter,music ,karna aku menikmati nya dari segi ini,tolong hoyo dengar masukan kami.karna ganshin harus banyak perbaikan lagi.jangan pelit",5,2025-06-20 23:52:39,1
Pengguna Google,game favorit ku,5,2025-06-20 23:10:10,0
Pengguna Google,"game pelit, visual downgrade, fitur skip jg tdk ada",1,2025-06-20 22:53:02,0
Pengguna Google,loading nya lama terus hampir low bat baterai ku nunggu loading,1,2025-06-20 22:08:10,0
Pengguna Google,Trash,1,2025-06-20 20:45:53,0
Pengguna Google,"dulu awal awal bagus dr segala aspek, skrng makin ketinggalan & gada menarik menariknya, mana story jadi simulasi detektif, malah sampai ikut sidang juga, ealah",1,2025-06-20 20:18:00,0
Pengguna Google,"fitur skip brow, pegel tap tap layar",1,2025-06-20 20:15:03,0
Pengguna Google,"Saya pemain baru yang telah melakukan Experience selama 2 Minggu setelah memainkan game ini. Kesan pertama saya mengenai game ini sangat luar biasa, dari segi open-world, karakter, dan cerita yang bagus. Namun, alasan mengapa saya hanya memberi Reting 2 bintang karena alasan Quality Of Life yang terlalu kuno buat saya pribadi,. Sangat di sayangkan. Game ini bagus, Namun QoL nya masih di bawah standar. Dan sangat sulit bagi pemain baru untuk mengembangkan akun nya karna keterbatasan karakter.",1,2025-06-20 19:38:47,1
Pengguna Google,mantap,5,2025-06-20 18:52:03,0
Pengguna Google,asik,5,2025-06-20 18:13:46,0
Pengguna Google,"di map aranara udh ngos ngosan cari bocil"" di semua map , reward dikit sekali, dibanding kan wuthering waves, mending gw milih wuwa cak, banyak reward",1,2025-06-20 17:43:33,1
Pengguna Google,"Gamenya udah bagus dan keren, cuma minusnya developernya kikir banget anjirr, yang bikin males itu doang co",4,2025-06-20 17:38:08,0
Pengguna Google,"Dev kalau mau buat event echo yang sesuai, ini cuma echo bukan spiral dev, jangan cuma buat event tanpa dengerin masukan pemain, lebih event echo dihilangkan aja kalau tantangan yang diberikan tidak sesuai dengan tim yang diberikan. ini cuma masukan untuk buat event tingkat kesulitan dipikirkan yang benar",2,2025-06-20 17:11:08,18
Pengguna Google,ga ada perkembangan gitu gitu mulu,1,2025-06-20 17:03:35,1
Pengguna Google,"siksa kubur 2.0,nice job untuk kerja sama nya",5,2025-06-20 16:32:15,0
Pengguna Google,Ini gem sudah gak ramah f2p,1,2025-06-20 16:31:58,3
Pengguna Google,"jadi bahan bully an apalagi saat ini ""GELEMBUNG SAHABAT""😂 berbenah dulu developer nya",1,2025-06-20 15:58:59,0
Pengguna Google,"perlu banyak perbaikan (imo). 1. npc yang bentukan mukanya plek ktiplek, damn perbaiki la masa setiap region mukanya itu"" aja, kasih perbedaan ke biar ad ciri khas sendiri tiap"" region (walaupun dr baju keliatan beda setiap region but the face.) 2. sistem gacha yg sangat wow.. minimal sebanding la dari kita ngerjain quest (se 1/2 jam krng lbh, wlpun dpt paling 3/2rb primo 😂) + explor.. sistem nya hard bgt y n gmpng bgt kalah rate off 3. char b5 animasi nya tf.. perbaiki.",1,2025-06-20 15:42:15,0
Pengguna Google,Binggung gimana buka pintu di nathlan,5,2025-06-20 15:23:22,0
Pengguna Google,"kualitas animasi downgrade, game top pendapatan eksekusi nya sampah",1,2025-06-20 14:56:32,2
Pengguna Google,pelit pengen karakter aja susah malah dapet yg lain lain😡,1,2025-06-20 14:40:33,0
Pengguna Google,"farming artefak engga pernah dikasih stat/sub stat yang di incar terus pas ngegacha banner udah pity 80 masih aja gak dapet, kikir amat bjir",1,2025-06-20 14:00:33,1
Pengguna Google,"udah ngga worth it, perbaiki diri mu genshin, dengarin keluhan player mu, kau ngga akan bisa bertahan kalo player mu meninggalkan mu terlanjur kecewa",1,2025-06-20 13:49:19,1
Pengguna Google,kasih fitur skip.,1,2025-06-20 13:22:21,0
Pengguna Google,peak update,5,2025-06-20 13:16:04,0
Pengguna Google,seru,5,2025-06-20 12:54:24,0
Pengguna Google,"game tidak ada perkembangan sama sekali, scene2 kaku, desain karakter.",1,2025-06-20 12:30:33,1
Pengguna Google,Kuota ku habis cuman untuk mendondlod data Diberi pilihan 20 GB/30GB,2,2025-06-20 12:19:57,0
Pengguna Google,bagus banget gamenya🤩,5,2025-06-20 11:42:21,0
Pengguna Google,game e apik poll lek hp ne kentang ojok maksa,5,2025-06-20 10:58:58,0
Pengguna Google,sering frame walau internet bagus,4,2025-06-20 10:33:48,0
Pengguna Google,bisa lebih dongo lagi kaga nih fansnya,5,2025-06-20 10:10:21,0
Pengguna Google,"game gaada perkembangan, kenapa si hoyo susah bgt bikin perkembangan di genshin? hsr hi3 zzz itu berkembang banget",1,2025-06-20 10:07:34,2
Pengguna Google,game punya potensi tapi di pegang sama orang yang g kreatif,1,2025-06-20 10:03:35,11
Pengguna Google,game jelek mending main Wuthering Waves,1,2025-06-20 09:43:03,1
Pengguna Google,"terimakasih sudah tidak kikir,semoga makin banyak bansos. grafiknya keren, quest dan storynya luar biasa lorenya, ngebuat kita banyak berteori tentang asal usul teyvat. camera movementnya cinematic smooth keren. character lumayan balance gak kaya ""HSR"". Natlan tu apa lagi, wih bagus banget jadi dino di 6 tribe berbeda, fitur skip story sepertinya tidak butuh agar orang minimal tau story gak asal main dmg gede..overall game bagus, mungkin untuk early game memang agak berat tapi ya namanya proses",1,2025-06-20 09:37:19,13
Pengguna Google,kerenn,5,2025-06-20 08:15:31,0
Pengguna Google,"game sampah, cuma ganti akun doang jadi ga bisa login lagii👎",1,2025-06-20 08:08:24,0
Pengguna Google,Tolong tambah kan fitur Skip dialog sebagai player lama di genshin impact buat akun baru ini sangat lah mengganggu apa lagi quest arcon/dll dialog ya rata rata bisu npc ya tolong dong kasih Skip dialog,2,2025-06-20 07:56:31,1
Pengguna Google,echo nya kok w2p bnget ya? 😐,1,2025-06-20 07:10:17,0
Pengguna Google,"game nya sangat bagus dan cerita game nya juga sangat menarik, tapi tolong tambahkan fitur skip story",4,2025-06-20 07:05:21,2
Pengguna Google,bagus,5,2025-06-20 06:58:04,0
Pengguna Google,GAME TAI,1,2025-06-20 06:48:11,1
Pengguna Google,very good game,5,2025-06-20 06:47:09,0
Pengguna Google,kikirnya minta ampun,3,2025-06-20 06:35:13,1
Pengguna Google,game nya kikir bgt juga lama lama gamenya ngebosenin dan event nya sama banyakan ngikutin kyk yg dulu dulu itu seru banget quest nya gk panjang banget gk banyak omong sedangkan sekarang malah banyakan ngomongnya daripada mainnya saya sangat ingin jika genshin tidak kikir lagi dan gk terlalu banyak ngomong tapi saya juga bermain game game hoyo lain tapi dia tidak kikir dan game nya tidak ngebosenin semoga genshin tobat,1,2025-06-20 06:25:08,0
Pengguna Google,semua udah bagus tapi Masi ada yang kurang,5,2025-06-20 06:12:42,0
Pengguna Google,"good game, a game that is not boring right",5,2025-06-20 06:06:23,0
Pengguna Google,sumpah petualangan nya bagus poll👍,5,2025-06-20 05:58:48,0
Pengguna Google,"bintang satu lagi gara2 animasi sahabat gelembung, mau sampe kapan kalian bodoamatan sama animasinya njir, game udah berjalan 5 tahun bukannya improve malah makin turun",1,2025-06-20 05:56:57,14
Pengguna Google,Kikir Impact,1,2025-06-20 05:44:29,0
Pengguna Google,makin kesini makin ampas story sama cutscene nya,1,2025-06-20 05:18:20,1
Pengguna Google,"game kikirrrrrr, are try to rob me huh why are you make the 5 star character so hard to get and every patch you just gave 50+ fate for f2p, atleast you can gave us more event or something my map now is 100 ℅ I can't get more primo than before",1,2025-06-20 04:54:27,0
Pengguna Google,banyak waifu :v,5,2025-06-20 04:33:27,0
Pengguna Google,ini kenapa ada pocong warna warni di quest skirk😭😭😭😭 aku takut😭😭😭,1,2025-06-20 04:15:29,1
Pengguna Google,tolong....biarkan layla saya pulang,3,2025-06-20 03:42:24,0
Pengguna Google,tambahkan fitur skip story.,1,2025-06-20 03:27:26,0
Pengguna Google,Need tombol SKIP cutscene. ngantuk terus njirrrr maen ini game. jenuh mending main game lain,2,2025-06-20 03:21:44,0
Pengguna Google,game ini jauh lebih ringan drpd wuthring wave namun lebih sulit kumpulin Primo nya jujur main wuwa snap 685 gak akan bisa tapi ghensin masih bisa walaupun setingan rata kiri😅,5,2025-06-20 02:58:50,0
Pengguna Google,KECEWA BERAT,1,2025-06-20 02:57:09,0
Pengguna Google,"buatin fitur skip dialog woilah, gem sebelah dikasi kok genshin ga sii",5,2025-06-20 02:52:54,0
Pengguna Google,aku ngestuck di pengunduhan data,1,2025-06-20 02:39:26,0
Pengguna Google,"Data game awalnya sudah terdownload semua, namun genshin tiba-tiba ada update akhirnya harus di-update agar bisa dimainkan lagi. sSetelah di update data tiba-tiba menghilang dan harus download data dalam lagi namun saat ingin mendownload data dalam tidak bisa. Mohon untuk developer untuk meninjau kembali",1,2025-06-20 02:29:26,42
Pengguna Google,"Dapet skirk di pity 10 + rate off, makasi hoyo ki- baik🥰",5,2025-06-20 02:22:26,0
Pengguna Google,"makin update, makin ga jelas...story flop, animasi ga menarik sm sekali parahnya tombol skip ga ada kita sebagai player di paksa buat nontonin story yg flop sm animasi kaku.",1,2025-06-20 01:48:31,40
Pengguna Google,mantap,5,2025-06-20 01:28:36,0
Pengguna Google,mantap,5,2025-06-20 01:02:44,0
Pengguna Google,ini game gak jelas!,1,2025-06-20 00:31:41,0
Pengguna Google,Mantap sangat baguss dan developer sangat tidak KIKIR,5,2025-06-19 23:27:37,0
Pengguna Google,bagus keren bgt wawawawa,5,2025-06-19 22:43:58,0
Pengguna Google,karakter kok kaku kayak pocong,1,2025-06-19 22:35:27,0
Pengguna Google,"Improvisasi nya lelet , QoL Mati , Story Writing Boring",1,2025-06-19 19:03:36,1
Pengguna Google,kenapa habis update jadi agak agak ngelag apalagi kalau ada musuh pas coop,4,2025-06-19 17:09:28,0
Pengguna Google,keren,5,2025-06-19 17:01:01,0
Pengguna Google,mantap bos ku,5,2025-06-19 16:58:24,0
Pengguna Google,kabanyakan drama njirr,4,2025-06-19 16:38:11,0
Pengguna Google,"overall semuanya dah bagus,tapiii updatenya terlalu cepet,di tambah setiap update selalu aja lama,padahal sinyal bagusss,trus juga makin lama makin banyak makan memori jadi buat kita yang punya hal penting tapi mau main dan memo penuh jadi ngurungin niat demi hal penting itu,memo nya di hp 30GB lebih,tolong di kurangin ya,ya iya sih nanti memengaruhi grafik nya juga",5,2025-06-19 16:12:10,0
Pengguna Google,ok,5,2025-06-19 15:52:34,0
Pengguna Google,"bjirrr sakit bet min tembus ini sampe ke dada,pas gacha di banner chronicled,di kasih yoimiya",3,2025-06-19 15:38:45,0
Pengguna Google,kasian sekali sapi perah hoyo ini,1,2025-06-19 15:38:21,0
Pengguna Google,graphic nya tetap stabil dan tidak terlalu leg jika dibandingkan dengan RPG lain,5,2025-06-19 15:18:32,0
Pengguna Google,kapan animenya rilis... mihoyo? :),4,2025-06-19 15:01:13,0
Pengguna Google,geme dah bagus grafik juga bagus tolong kurangi data nya. yg hp kentang jangan di download,5,2025-06-19 14:52:23,0
Pengguna Google,game nya bagus,5,2025-06-19 14:50:56,0
Pengguna Google,"seru, cuman hoyo pelit HAHAHAHHA",4,2025-06-19 14:48:37,0
Pengguna Google,good game tapi kikir :P,5,2025-06-19 14:35:09,1
Pengguna Google,VA PAIMON DI VERSI 5.7 JELEK BANGET!!! KYK LAGI MEMBACA.. GA DAPAT EMOSIONAL NYA!!!.. PENGALAMAN BERMAIN TERASA KURANG SEKALI!!!!,1,2025-06-19 14:22:36,0
Pengguna Google,"game santai enak combat battle variasi udh 4 bln main baru sampe arc natlan bukan karna nggak niat main tapi emg nggak terlalu banyak waktu main tidak bisa skip dialog minimal laju percakapannya bisa dicepetin 2x item masih gampang dicari meskipun nggak sebagus Player top up, gacha rate buruk apapun caranya kalau lagi nggak hoki ya dptnya pasti jelek jir malas we,",5,2025-06-19 13:49:05,19
Pengguna Google,game yg palin seru sepanjang masa😆👍,5,2025-06-19 13:45:15,0
Pengguna Google,game nya udah bagus kurangnya game ini gak bisa mabar,5,2025-06-19 13:39:44,0
Pengguna Google,game nya bagus,5,2025-06-19 13:37:27,0
Pengguna Google,bingung mau tulis apa. intinya bintang 5,5,2025-06-19 13:25:56,0
Pengguna Google,Gajelas udah top up 400 ribu lebih malah dapetnya tighnari di banner skirk,1,2025-06-19 13:05:09,1
Pengguna Google,"sumpah, game ini makin lama makin bosan dan bikin ngantuk, dan mau jalanin quest char tapi yapping nya beberapa jam malah sedikit primo nya yang di dapat, udah gitu untuk upgrade char maupun lvl ascend, atau talenta aja kalau mau ditotalkan jadi mahalnya gak ngotak, gak ada juga event perminggu nya pula, yah mau gimana, namanya juga bersyukur impact, disuruh bersyukur lagi",1,2025-06-19 13:04:20,8
Pengguna Google,"game ini akan bagus jika developernya mendengarkan masukan pemainnya, namun sayang game ini seakan-akan di anak tirikan dibandingkan game hoyoverse lainnya, feedback pemain malah diabaikan",1,2025-06-19 12:48:57,13
Pengguna Google,"saran, gamenya jadikan lebih ringan biar lebih nyaman pada saat bermain",5,2025-06-19 12:44:59,0
Pengguna Google,update besar story gak menarik untuk saat ini pity hard gak rekomendasi buat player gratisan. anying story kaya gelembung sahabat di Spongebob,1,2025-06-19 12:04:39,0
Pengguna Google,game nya seru bnget gak bikin setres di mainkan tapi ukuran game ny bikin setres,5,2025-06-19 12:02:34,0
Pengguna Google,lazy developer,1,2025-06-19 12:02:20,0
Pengguna Google,dapet QIQI anjeng,1,2025-06-19 11:39:06,0
Pengguna Google,"Hoyo, jadi gini.. aku mau pull Citlali pls kasi aku menang rate off, terus selanjutnya aku mau pull Furina sama Signature nya Splendor ya jgn weapon lain PLS HOYOVERSE",5,2025-06-19 11:08:47,0
Pengguna Google,game kikir,5,2025-06-19 11:01:04,0
Pengguna Google,"g gua maaf y anjg, udh nunggu download data 7 jam.. malah ngulang lagi. aku tungguin pdhl..",5,2025-06-19 10:50:11,0
Pengguna Google,"keren lah grafiknya menggoda😋, tapi bansos primonya yang sering plss😭",5,2025-06-19 10:32:57,0
Pengguna Google,"gamenya seru bgt...tapi, memoriku mati😌",5,2025-06-19 10:10:39,0
Pengguna Google,I'M SOOO EXCITED FOR SKIRK IM GONNA EXPLODE FROM EXCITEMRNT😫😫😫,5,2025-06-19 09:49:48,0
Pengguna Google,untuk grafik & karakter udh bagus cuma datanya terlalu besar hingga loading ke game nya lama. semoga bapak hoyoverse mengurangi data🙏🏻,4,2025-06-19 09:49:19,0
Pengguna Google,"grafiknya cukup bagus, dan bagus. saya suka dengan karakter saya, bagus juga. yang paling bagus menurutku sih, grafiknya. epep menangis melihat ini",5,2025-06-19 09:44:16,1
Pengguna Google,mantap,5,2025-06-19 09:39:50,0
Pengguna Google,scam,1,2025-06-19 09:27:17,0
Pengguna Google,baguss bangett🤩🤩,5,2025-06-19 09:17:28,0
Pengguna Google,"dev pemalas, scene dainsleif vs haden aja tanpa cutscene, malah nyorot batu geter geter apaan coba. laziest dev ever",1,2025-06-19 08:50:16,0
Pengguna Google,gamenya kadang pelit kadang kagak itu doang,5,2025-06-19 08:49:33,0
Pengguna Google,TOLONG KASIH LEBIH BANYAK BANSOS PRIMOGEM UNTUK F2P PLAYER,5,2025-06-19 08:31:42,0
Pengguna Google,cukup bagus dari explorenya tapi reward nya tersa kurang sih,5,2025-06-19 07:52:57,0
Pengguna Google,bagus,5,2025-06-19 07:38:28,0
Pengguna Google,"Tombol skip dialog? helloww, rotasi masih berantakan aja banyak cincong. justru game ini mahal karna story / lore nya. buat lu semua para kaum skap skip mending maen epep atau maen Uler aja yang tanpa dialog scene. dan satu kata dari gw : Dongo ✨",5,2025-06-19 07:35:08,4
Pengguna Google,"jd males main genshin , td udh unduh selama 2jam udh berhasil masuk liat ada event apa dll , pas login ulang malah di suruh unduh ulang mana sampah quest yg udh di selesaikan kgk bisa di hapus jd memori kepenuhan pensi lah klo begini",1,2025-06-19 06:36:02,1
Pengguna Google,percuma kalo ada artefak transmuter ada kalo ujung2 stat yang kita pilih gak naik pas diupgrade,1,2025-06-19 06:34:32,1
Pengguna Google,game rakus jangan dowload game ini di game ini akan sangat sulit kalok gak punya duit masak untuk dapatin karakter bintang lima harus 90 kali spin itu pun cuma satu game rakus makan duit buang buang waktu itu julukan paling tepat untuk ini game. dan ini game gak cocok buat anak karna mengandung 18 di sisi pakaian nya game jorok rakus lagi,1,2025-06-19 06:10:50,0
Pengguna Google,game sangat seru,5,2025-06-19 06:07:11,0
Pengguna Google,I think this game need more perfomance boost,1,2025-06-19 05:51:21,0
Pengguna Google,30k primo cuma dapat 1 karakter limited..rate off hard pitty rate on hard pitty..banner senjata sama aja rate off hard pitty..rate on cuma cuma 32x gacha..keterlaluan sistem gacha lu game kikir..,1,2025-06-19 05:47:54,0
Pengguna Google,minimal kalau banyak yaping reward nya menyesuaikan lah ini 1 quest yaping 10 jam reward dpt 10 juga apalah,1,2025-06-19 05:38:15,0
Pengguna Google,game nya bagus dan seru,5,2025-06-19 05:31:39,0
Pengguna Google,tolong konten end game khususnya spiral abys jangan di buat terlalu sulit,1,2025-06-19 05:27:45,1
Pengguna Google,"dari segi gameplay, grafik, mekanik, okelah bintang 5. terimakasih banyak mihoyo, akhirnya saya bisa dapat zhongli, kazuha, neuvillette",5,2025-06-19 05:19:46,0
Pengguna Google,loading datanya lama☹️,3,2025-06-19 05:18:14,0
Pengguna Google,Gamenya keren bagus map nya luas tempat ny keren2 dan story yg menarik dan kalau bisa tambahkan fitur skip text,1,2025-06-19 05:09:28,2
Pengguna Google,quest nya muter muter doang dan banyak ngebahas hal gk penting kalo bisa untuk quest kedepannya lebih to the point aja. sama kurang kurangin kikirnya.,3,2025-06-19 04:50:13,0
Pengguna Google,Game kikir,5,2025-06-19 04:42:30,0
Pengguna Google,"Belakangan ini genshin sering ngeframe, lagging, suara tersendat-sendat. Padahal device masih ok aja, semakin update semakin ngeframe",4,2025-06-19 04:11:32,0
Pengguna Google,"Aku sayang hoyo, aku sayang genshin. Pleaseee adain fitur skip dialog",5,2025-06-19 04:07:16,0
Pengguna Google,"Kalo resin bisa di tabung kaya game sebelah kayanya enak,. dari awal main bisa nabung,. jadi resin yg GK kepake GK kebuang sia²,.. sama percakapan quest story character KLO bisa Adain fitur skip,. soalnya GK pnting malah banyak percakapan bertele²!!! kikir impact",3,2025-06-19 03:46:30,1
Pengguna Google,game sudah 5 thn dan pendapatan salah satu yg tertinggi tapi gak ada inovasi,1,2025-06-19 03:45:10,0
Pengguna Google,untuk genshin impact tolong banget original resin nya di tambah kan lagi🙏,5,2025-06-19 03:42:12,1
Pengguna Google,Kasih fitur skip,1,2025-06-19 03:36:41,0
Pengguna Google,game scam,1,2025-06-19 03:35:56,0
Pengguna Google,i loveeeeeeeeeee 🤍🤍,5,2025-06-19 03:24:40,0
Pengguna Google,gamenya keren bngt jir 🗿 Grafiknya gk ngotak HD bet game kedua terlaris lagi Tapi dibawah Roblox klo main di PC/laptop windows 11 makin HD gk kayak game epep ga ada pintu di ini ad pintu di epep gk ad,5,2025-06-19 03:11:32,1
Pengguna Google,Asik,5,2025-06-19 02:41:24,0
Pengguna Google,gak bisa skip sama bikin ngantuk tapi gw suka c....,1,2025-06-19 02:40:28,0
Pengguna Google,GAME KIKIR,1,2025-06-19 02:39:12,0
Pengguna Google,"tolong add karakter cowok please...tiap hari karakter cewek mulu, malah karakter cewek lebih kuat dari cowok ,aneh banget, tolong kasih fanservice ke player cewek juga lah, lama2 pensi smua tinggal player cowok...",1,2025-06-19 02:14:08,0
Pengguna Google,game terbaik,5,2025-06-19 01:51:29,0
Pengguna Google,"Saran. tambahkan fitur untuk membuat cinematic, yang dimana kita dapat membuat video pada gameplay nya, posisi kamera yang kita bisa ubah ubah perspektif nya, kami sangat membutuhkan fitur itu",4,2025-06-19 01:35:42,0
Pengguna Google,"tolong woi masa update Ga bisa di download giliran gw download game lain bisa aja, masa Ya harus install ulang anj tlol",2,2025-06-19 01:11:28,0
Pengguna Google,"seru, cuman akun lama hilang tiba-tiba, jadi ini ngulang lagi dari awal, mana udh banyak char B5 nya 🥲",5,2025-06-19 00:56:29,0
Pengguna Google,plis kasih gweh skirk,5,2025-06-19 00:05:17,0
Pengguna Google,"pelit sekali Primo nya bang, tidak ramah f2p",1,2025-06-18 23:43:25,0
Pengguna Google,"Better lah ya (edit) :, makasih buat setahun lebih nya :')(edit) : gajadi vakum aowkwwowk (edit) : vakum beneran (udah sebulan kebih :(.)",5,2025-06-18 23:33:51,0
Pengguna Google,"sangat susah untuk mendapatkan artifact yang kita inginkan,story membosankan dan tidak ada tombol skip",1,2025-06-18 23:27:15,4
Pengguna Google,bagus gamenya,5,2025-06-18 22:47:52,0
Pengguna Google,"apalah pindah genre romance, gajelas pula",1,2025-06-18 22:44:22,0
Pengguna Google,astaga Sampek ketiduran gua jalanin quest yang isinya cuman bicara pindah tempat ngobrol lagi 1 jam cuman jalani 1 quest,1,2025-06-18 22:04:47,0
Pengguna Google,MANA INI TOMBOL SKIP NYA DI KIRA SEMUA ORANG SUKA BACA TEKS BJIRRR BENERIN DULU INI GAME MASIH RUSAK KUK,1,2025-06-18 21:58:00,0
Pengguna Google,bgus sekali dan keren,5,2025-06-18 20:39:55,0
Pengguna Google,"kalau bisa main character di kasih suara dong, jangan paimon Mulu yang omong, kesannya kayak pake juru bicara aja. untuk kedepannya itu aja sih yang perlu ditambah, biar ada kesan kita ngobrol beneran dengan npcnya. jangan paimon Mulu yang di banyakin dialognya",4,2025-06-18 20:06:04,0
Pengguna Google,developer nya kikir,1,2025-06-18 19:00:21,0
Pengguna Google,fitur baru anda tidak berguna sama sekali madavaka! mending adakan fitur menghapus sub stat artefak aja mau saya Apis deff2 binatang itu. persulit saja kehidupan kami nambah beban main game anda!!,1,2025-06-18 18:50:59,9
Pengguna Google,this game is absolut cinema bagus banget cuman tolong dong lebih banyakin bansos primo apalagi buat pemula biar bisa gacha dan dapetin char b5 limited yang bagus(tolong kasih skirk dong hoyo dalam (1x pull😁),5,2025-06-18 18:47:24,0
Pengguna Google,"tolong berikan fitur skip button dong Mihoyo, aku paham ini game mengandalkan cerita. tapi gak semua orang punya waktu buat ngikutin cerita nya, mereka cuma fokus game gameplay nya",5,2025-06-18 17:33:45,0
Pengguna Google,hoyo ayok lah kasih bansos banyak jangan egois sama player f2p (saya udh pernah top up sih 2x beli welkin) tapi tetep aja jangan lah pelit sama player sendiri lama lama juga bakal berkurang terus player nya karena bansos nya dikit minimal tambahin lah setiap patch dapat 150x pull kita perlu itu 2-3 patch aja cukup kok saya sebagai f2p yg top up karena terpaksa pun tetep ngerasain apa yg di rasain f2p murni yg selalu kekurangan Primo setiap gacha character/wepon plis hoyo plisss bgt kali ini aja,4,2025-06-18 17:22:52,0
Pengguna Google,kikir bgt,5,2025-06-18 17:00:58,0
Pengguna Google,"gem kikir dev tembok Fandom problematic, game lawak",1,2025-06-18 16:54:56,0
Pengguna Google,mantulllll,5,2025-06-18 16:54:18,0
Pengguna Google,aww beneran dapet skirk makasih hoyo ❤️😘,5,2025-06-18 16:49:34,0
Pengguna Google,"baru main lagi, update kemarin, kini update lagi, kapan mainnya,,,,? bosan rasanya, mending of lagi saja. lagi pula isinya yang begitu gitu ajah.",2,2025-06-18 16:34:12,0
Pengguna Google,good,5,2025-06-18 16:32:14,0
Pengguna Google,bagus,5,2025-06-18 16:21:00,0
Pengguna Google,tolong kenapa fitur hapus manajemen quest terdahulu di hilangin udh bener kemarin ada kok malah ilang,1,2025-06-18 16:05:22,1
Pengguna Google,"Terima kasih, Genshin. Lo udah nemenin gue. Tapi sekarang... gue mau nyoba jalan baru. Karena gw kalah di pity 80+ dan dpt Mona yg harapnya Skirk, tapi ya... Semoga aja genshin terus berkembang dan semakin menjadi lebih baik... Terimakasih Genshin, udh temanin gw dari saat Bulan Desember lalu, walaupun aku lupa tanggalnya... Tapi aku masih ingat bulannya dan semua memori dari genshin yg udh gw selesain, dari Mondo, Liyue, Inazuma, dan sekarang yg udh mau akhir dari quest archon sumeru.Terimakash",3,2025-06-18 15:57:38,0
Pengguna Google,story skrik banyak flashbang,4,2025-06-18 15:55:25,1
Pengguna Google,"game nya bagus grafik lumayan bagus dari story juga seru (walau traveler di buat jadi babu). event juga menarik terutama yg mengandung teka teki untuk reward juga sekarang lumayan. tapi untuk system gacha kenapa saya selalu di kasih pity 75 keatas bahkan sampai 85 dan kalah 50/50 setelah nya selalu hard pity lagi. ini akun saya yang bermasalah apa gimana? saya mulai main dari tahun lalu tidak pernah rendah, tolong plis Hoyoverse agar mmbuat system gacha yg lebih ramah😊 saya top up loh bukan f2p",4,2025-06-18 15:51:58,3
Pengguna Google,"gacanya min, jangan kikir-kikir naikin win rate nya min😋",5,2025-06-18 15:47:09,0
Pengguna Google,"game nya bagus sih dari segi grafik dan story nya,gacha nya juga bagus cuman sayang aja😃game nya terlalu berat",5,2025-06-18 15:43:05,0
Pengguna Google,kikir impek,1,2025-06-18 15:32:12,0
Pengguna Google,"dari segi grafik dan story nya bagus aja not bad😅, tapi game nya agak berat aja sih sampe panas hp ku pas main agak lama. trs saya untuk misi hariannya boleh di bikin lebih banyak variasinya. udah sih itu aja 🙂",4,2025-06-18 15:28:24,0
Pengguna Google,game kikir,5,2025-06-18 15:26:22,0
Pengguna Google,game bagus minus tombol skip story 🗿,3,2025-06-18 15:18:34,0
Pengguna Google,kikir banget woilah,3,2025-06-18 15:18:23,0
