Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,auto_labels,auto_labels_list
Pengguna Google,"jujur dulu pas main ini seru sih cuma kadang bingung puzzle-puzzle nya agak susah buat saya yang otaknya ngelag ini jadiiiii tolong ya jangan dibikin susah puzzle-puzzle nya , masih pemula soalnya",5,2025-06-02 15:30:00,0,jujur dulu pas main seru cuma kadang bingung puzzlepuzzle susah buat yang otak ngelag jadiiiii ya jangan bikin susah puzzlepuzzle mula soal,id,"{'sequence': 'jujur dulu pas main seru cuma kadang bingung puzzlepuzzle susah buat yang otak ngelag jadiiiii ya jangan bikin susah puzzlepuzzle mula soal', 'labels': ['Cerita', 'Bugs & Error', 'Gameplay', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi', 'Komunitas'], 'scores': [0.5217856168746948, 0.5173040628433228, 0.5165500640869141, 0.5160640478134155, 0.5152414441108704, 0.5132685303688049, 0.5104870796203613]}",[]
Pengguna Google,aku main karena dia main,5,2025-06-02 14:35:13,0,aku main dia main,id,"{'sequence': 'aku main dia main', 'labels': ['Cerita', 'Optimalisasi', 'Komunitas', 'Grafis', 'Bugs & Error', 'Gameplay', 'Monetisasi & Gacha'], 'scores': [0.5358802676200867, 0.532403290271759, 0.5315597653388977, 0.5315308570861816, 0.528078556060791, 0.5242094993591309, 0.5234587788581848]}",[]
Pengguna Google,"Kalau cuma mau main story aja, ni game f2p banget. Kecuali mau kejar konten endgame, itu memang perlu usaha lebih dan agak susah kalau ga top up. Sejauh ini palingan cuma frame drop aja, yang tentunya dari hp gw sendiri dan gw yakin 100% bukan salah gamenya. GG",5,2025-06-02 14:20:48,0,kalau cuma mau main story ni game fp banget mau kejar konten endgame memang perlu usaha lebih agak susah kalau top up jauh paling cuma frame drop yang tentu hp gw sendiri gw yakin bukan salah gamenya gg,id,"{'sequence': 'kalau cuma mau main story ni game fp banget mau kejar konten endgame memang perlu usaha lebih agak susah kalau top up jauh paling cuma frame drop yang tentu hp gw sendiri gw yakin bukan salah gamenya gg', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Bugs & Error', 'Grafis', 'Gameplay', 'Optimalisasi', 'Komunitas'], 'scores': [0.5031003355979919, 0.49989011883735657, 0.4977969825267792, 0.4977818727493286, 0.4974333345890045, 0.4964326024055481, 0.4953155517578125]}",[]
Pengguna Google,game kikir rate of parah. gacha 90 GK dapat apa apa emang kikir ini game,1,2025-06-02 13:22:02,0,game kikir rate of parah gacha gk apa apa emang kikir game,id,"{'sequence': 'game kikir rate of parah gacha gk apa apa emang kikir game', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Bugs & Error', 'Komunitas', 'Gameplay', 'Grafis', 'Optimalisasi'], 'scores': [0.5403869152069092, 0.5366247296333313, 0.5361339449882507, 0.533351480960846, 0.5331009030342102, 0.5321748852729797, 0.5318580269813538]}",[]
Pengguna Google,"Tolong tambahkan fitur cutscene seperti game berbasis story pada umumnya, selama karakter saling berbincang dalam story... Daripada liat char ngoceh berjam-jam dengan sudut kamera dan gerak-gerik membosankan. Setidaknya dengan fitur itu alur ceritanya bisa lebih dinikmati, macam lagi nonton anime atau film.",4,2025-06-02 13:13:31,0,tambah fitur cutscene game bas story umum lama karakter saling bincang story liat char ngoceh berjamjam sudut kamera gerakgerik bosan dengan fitur alur cerita lebih nikmat macam nonton anime film,id,"{'sequence': 'tambah fitur cutscene game bas story umum lama karakter saling bincang story liat char ngoceh berjamjam sudut kamera gerakgerik bosan dengan fitur alur cerita lebih nikmat macam nonton anime film', 'labels': ['Monetisasi & Gacha', 'Cerita', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Grafis', 'Komunitas'], 'scores': [0.5208443403244019, 0.5198355317115784, 0.5188434720039368, 0.518587052822113, 0.5175272822380066, 0.5165106654167175, 0.5139948725700378]}",[]
Pengguna Google,susah/10,5,2025-06-02 11:40:18,0,susah,pendek,"{'sequence': 'susah', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5340762734413147, 0.5242280960083008, 0.5230276584625244, 0.5208773016929626, 0.5194876194000244, 0.5104263424873352, 0.5090444684028625]}",[]
Pengguna Google,"ini game terbaik hoyo, gw aslinya main genshin sama zenless tapi dua game itu susah bagiku, aku entah kenapa lebih suka game yang tema turn-base soalnya aku pemain lama pokemon jadi aku lebih suka yang turn-base daripada nyerang langsung😁, orang aku di genshin masih stuck liyue 😹😹",5,2025-06-02 07:40:19,0,game baik hoyo gw asli main genshin sama zenless dua game susah bagi aku entah lebih suka game tema turnbase soal aku main lama pokemon jadi aku lebih suka turnbase nyerang langsung orang aku genshin stuck liyue,id,"{'sequence': 'game baik hoyo gw asli main genshin sama zenless dua game susah bagi aku entah lebih suka game tema turnbase soal aku main lama pokemon jadi aku lebih suka turnbase nyerang langsung orang aku genshin stuck liyue', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Grafis', 'Gameplay', 'Optimalisasi'], 'scores': [0.5239037275314331, 0.5217442512512207, 0.5193705558776855, 0.519359827041626, 0.5191261768341064, 0.5188168883323669, 0.5181925296783447]}",[]
Pengguna Google,nyelesain story musuh nya hard padahal kroco g ada opsi nurunin level world juga kek game sebelah Ampe sekarang stuck di story up char farmingan stat relic selalu busuk CAPEK TOLLL,1,2025-06-01 16:33:25,2,nyelesain story musuh hard padahal kroco g opsi nurunin level world kek game belah ampe sekarang stuck story up char farmingan stat relic selalu busuk capek tolll,id,"{'sequence': 'nyelesain story musuh hard padahal kroco g opsi nurunin level world kek game belah ampe sekarang stuck story up char farmingan stat relic selalu busuk capek tolll', 'labels': ['Cerita', 'Optimalisasi', 'Gameplay', 'Komunitas', 'Monetisasi & Gacha', 'Grafis', 'Bugs & Error'], 'scores': [0.534881055355072, 0.5343913435935974, 0.5323953628540039, 0.5298500061035156, 0.5291945338249207, 0.5290798544883728, 0.5283904671669006]}",[]
Pengguna Google,"tolonglah jir stat relic dibenerin, busuk semua punya gua 😀😀 10/10 buat hsr krn anti kikir",5,2025-06-01 12:46:49,2,tolong jir stat relic dibenerin busuk semua punya gua buat hsr anti kikir,id,"{'sequence': 'tolong jir stat relic dibenerin busuk semua punya gua buat hsr anti kikir', 'labels': ['Bugs & Error', 'Cerita', 'Grafis', 'Optimalisasi', 'Monetisasi & Gacha', 'Gameplay', 'Komunitas'], 'scores': [0.5340725183486938, 0.5313902497291565, 0.5297190546989441, 0.5295310020446777, 0.5295049548149109, 0.5288738012313843, 0.5263861417770386]}",[]
Pengguna Google,"halo aku orang Indonesia tolong dong pihak honkai star rail menambahkan fitur cross-server friendship ke game nya🙏🏻,biar semua bisa berteman meskipun beda server 🙏🏻",5,2025-06-01 11:48:03,1,halo aku orang indonesia dong pihak honkai star rail tambah fitur crossserver friendship game nyabiar semua teman meski beda server,id,"{'sequence': 'halo aku orang indonesia dong pihak honkai star rail tambah fitur crossserver friendship game nyabiar semua teman meski beda server', 'labels': ['Cerita', 'Bugs & Error', 'Gameplay', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi', 'Komunitas'], 'scores': [0.5247375965118408, 0.5188819766044617, 0.5188561081886292, 0.5182266235351562, 0.5167872905731201, 0.5163987874984741, 0.5159920454025269]}",[]
Pengguna Google,good,5,2025-06-01 08:38:20,1,good,pendek,"{'sequence': 'good', 'labels': ['Cerita', 'Komunitas', 'Gameplay', 'Grafis', 'Bugs & Error', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5395842790603638, 0.5322198271751404, 0.5315902233123779, 0.5307186245918274, 0.5290367603302002, 0.5200218558311462, 0.5198530554771423]}",[]
Pengguna Google,bagus banget game nya,1,2025-06-01 06:20:46,1,bagus banget game,id,"{'sequence': 'bagus banget game', 'labels': ['Cerita', 'Bugs & Error', 'Grafis', 'Gameplay', 'Komunitas', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5306641459465027, 0.5269021391868591, 0.5241565108299255, 0.5239418745040894, 0.5236288905143738, 0.5202159881591797, 0.5131003856658936]}",[]
Pengguna Google,lumayan lah ga terlalu kikir🗿,5,2025-06-01 05:53:09,1,lumayan lah terlalu kikir,id,"{'sequence': 'lumayan lah terlalu kikir', 'labels': ['Cerita', 'Grafis', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5244773626327515, 0.5184844136238098, 0.5157370567321777, 0.513626754283905, 0.5116634964942932, 0.5110406279563904, 0.5105192065238953]}",[]
Pengguna Google,"yang bener aja power creep secepat kilat tapi gacha gak ngotak, 1 chara doang 147 pull belom dapet, belum lagi lc signnya",5,2025-06-01 05:06:50,0,bener power creep cepat kilat gacha ngotak chara doang pull bom dapet lagi lc signnya,id,"{'sequence': 'bener power creep cepat kilat gacha ngotak chara doang pull bom dapet lagi lc signnya', 'labels': ['Cerita', 'Komunitas', 'Gameplay', 'Grafis', 'Optimalisasi', 'Bugs & Error', 'Monetisasi & Gacha'], 'scores': [0.5219468474388123, 0.5168066024780273, 0.5162434577941895, 0.5162335634231567, 0.5122341513633728, 0.510817289352417, 0.5098757743835449]}",[]
Pengguna Google,please Hoyo fitur SKIP STORY,5,2025-06-01 03:54:31,2,please hoyo fitur skip story,en,"{'sequence': 'please hoyo fitur skip story', 'labels': ['Cerita', 'Gameplay', 'Optimalisasi', 'Bugs & Error', 'Monetisasi & Gacha', 'Komunitas', 'Grafis'], 'scores': [0.5279731750488281, 0.5271793007850647, 0.5252004861831665, 0.5251542329788208, 0.5245180726051331, 0.5217822790145874, 0.5217260718345642]}",[]
Pengguna Google,game gajelas,1,2025-05-31 19:29:49,0,game gajelas,hr,"{'sequence': 'game gajelas', 'labels': ['Cerita', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Grafis', 'Monetisasi & Gacha'], 'scores': [0.5326904654502869, 0.5275769233703613, 0.525835394859314, 0.5248990058898926, 0.5237650871276855, 0.522418737411499, 0.5182263255119324]}",[]
Pengguna Google,tolong di buat lebih sulit lagi yah konten end gamenya sekalian aja gak usah dapet turn enemynya aja jalan sampe 9x padahal spd gua udah 160 mantap,1,2025-05-31 16:29:30,0,di buat lebih sulit yah konten end gamenya sekali tidak usah dapet turn enemynya jalan sampe x padahal spd gua udah mantap,id,"{'sequence': 'di buat lebih sulit yah konten end gamenya sekali tidak usah dapet turn enemynya jalan sampe x padahal spd gua udah mantap', 'labels': ['Cerita', 'Gameplay', 'Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Grafis'], 'scores': [0.5123465657234192, 0.5096567869186401, 0.506521999835968, 0.5057392716407776, 0.5057212114334106, 0.505259096622467, 0.5052345991134644]}",[]
Pengguna Google,TOLONG NEXT UPDATE BISA MULTIPLAYER YAA,5,2025-05-31 15:15:24,0,next update multiplayer yaa,id,"{'sequence': 'next update multiplayer yaa', 'labels': ['Cerita', 'Bugs & Error', 'Monetisasi & Gacha', 'Gameplay', 'Komunitas', 'Optimalisasi', 'Grafis'], 'scores': [0.5119562745094299, 0.5114351511001587, 0.5110344886779785, 0.5071181654930115, 0.5043030977249146, 0.5034474730491638, 0.5034103393554688]}",[]
Pengguna Google,"story bagus, bansos banyak, design karakter bagus-bagus, the best pokoknya 🤭🤭",5,2025-05-31 14:58:24,0,story bagus bansos banyak design karakter bagusbagus the best pokok,id,"{'sequence': 'story bagus bansos banyak design karakter bagusbagus the best pokok', 'labels': ['Cerita', 'Bugs & Error', 'Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Gameplay', 'Grafis'], 'scores': [0.5579814314842224, 0.5545023679733276, 0.5530093908309937, 0.5499569773674011, 0.5487926006317139, 0.5469509363174438, 0.5461409091949463]}",[]
Pengguna Google,the best game :v,5,2025-05-31 13:00:58,0,the best game v,en,"{'sequence': 'the best game v', 'labels': ['Cerita', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Komunitas', 'Monetisasi & Gacha', 'Grafis'], 'scores': [0.5221911072731018, 0.5195083618164062, 0.518673837184906, 0.5175830125808716, 0.5166723728179932, 0.5116307735443115, 0.5110406279563904]}",[]
Pengguna Google,"good game, good story, tapi please lebih perbanyak rilis karakter cowok kedepannya 👍",5,2025-05-31 12:40:53,0,good game good story please lebih banyak rilis karakter cowok depan,en,"{'sequence': 'good game good story please lebih banyak rilis karakter cowok depan', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Komunitas', 'Grafis'], 'scores': [0.5460277795791626, 0.5447071194648743, 0.5421388149261475, 0.541878342628479, 0.540976345539093, 0.5407982468605042, 0.5394281148910522]}",[]
Pengguna Google,"Sistem Gacha yang menguras isi dompet, tolong turunkan maksimum pity gacha karakter dari 90 pull menjadi 80 pull. Sering Crash saat dalam pertempuran, baru 20 detik login sudah crash. 😡",2,2025-05-31 12:24:54,1,sistem gacha uras isi dompet turun maksimum pity gacha karakter pull jadi pull sering crash dalam tempur baru detik login crash,id,"{'sequence': 'sistem gacha uras isi dompet turun maksimum pity gacha karakter pull jadi pull sering crash dalam tempur baru detik login crash', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Optimalisasi', 'Komunitas', 'Grafis', 'Gameplay', 'Bugs & Error'], 'scores': [0.532318115234375, 0.5261456370353699, 0.5246685147285461, 0.5245026350021362, 0.5242279171943665, 0.5222806930541992, 0.5198304653167725]}",[]
Pengguna Google,why always meet argenti in DU X6,4,2025-05-31 10:17:39,0,why always meet argenti in du x,en,"{'sequence': 'why always meet argenti in du x', 'labels': ['Cerita', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Monetisasi & Gacha', 'Grafis', 'Optimalisasi'], 'scores': [0.5297714471817017, 0.5236274003982544, 0.5232709646224976, 0.5220097303390503, 0.5214771032333374, 0.5205402374267578, 0.5195773839950562]}",[]
Pengguna Google,bug gk bisa interaksi white screen doang,2,2025-05-31 08:36:10,1,bug gk interaksi white screen doang,en,"{'sequence': 'bug gk interaksi white screen doang', 'labels': ['Cerita', 'Komunitas', 'Gameplay', 'Grafis', 'Bugs & Error', 'Monetisasi & Gacha', 'Optimalisasi'], 'scores': [0.5392456650733948, 0.5289998054504395, 0.5278051495552063, 0.5254892706871033, 0.5247840881347656, 0.5215375423431396, 0.5187400579452515]}",[]
Pengguna Google,better than genshin,5,2025-05-31 05:44:08,0,better than genshin,en,"{'sequence': 'better than genshin', 'labels': ['Cerita', 'Bugs & Error', 'Komunitas', 'Grafis', 'Gameplay', 'Monetisasi & Gacha', 'Optimalisasi'], 'scores': [0.5264002084732056, 0.5200543403625488, 0.5199387073516846, 0.5186545252799988, 0.5183329582214355, 0.5154262781143188, 0.5141249299049377]}",[]
Pengguna Google,"Males banget tiap dialog karakter ada jeda, belum lgi dialognya pelan banget",1,2025-05-31 03:05:39,1,males banget tiap dialog karakter jeda lgi dialog pelan banget,id,"{'sequence': 'males banget tiap dialog karakter jeda lgi dialog pelan banget', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Bugs & Error', 'Gameplay', 'Komunitas', 'Grafis', 'Optimalisasi'], 'scores': [0.525058388710022, 0.5210968852043152, 0.5188418030738831, 0.5168810486793518, 0.5160239934921265, 0.5155806541442871, 0.5131728053092957]}",[]
Pengguna Google,Baru hapus sedetik ni game buat Refleksikan hp Pas download ulang ternyata harus download ulang Data gamenya apalah,1,2025-05-30 23:57:13,0,baru hapus detik ni game buat refleksi hp pas download ulang nyata download ulang data gamenya apa,id,"{'sequence': 'baru hapus detik ni game buat refleksi hp pas download ulang nyata download ulang data gamenya apa', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Gameplay', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Komunitas'], 'scores': [0.5053853988647461, 0.5024228096008301, 0.5008918046951294, 0.49961206316947937, 0.49880164861679077, 0.49632665514945984, 0.4942222833633423]}",[]
Pengguna Google,"ceritanya bagus tapi... harus fokus untuk memahami isi ceritanya, dan ada beberapa kata / kalimat yang sulit dimengerti",4,2025-05-30 23:53:51,0,cerita bagus harus fokus paham isi cerita ada beberapa kata kalimat sulit erti,id,"{'sequence': 'cerita bagus harus fokus paham isi cerita ada beberapa kata kalimat sulit erti', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Optimalisasi', 'Grafis', 'Bugs & Error', 'Komunitas', 'Gameplay'], 'scores': [0.558117151260376, 0.5580784678459167, 0.5531323552131653, 0.5528907179832458, 0.5524613857269287, 0.5510482788085938, 0.5472288131713867]}",[]
Pengguna Google,MIMIN AKU KECEWA MALEM INI GABISANLOGIN GLOBAL CHECK CONECTION EROR DI HP PADAHAL SINYAL BAGUS MINNNN,2,2025-05-30 17:19:22,0,mimin aku kecewa malem gabisanlogin global check conection eror hp padahal sinyal bagus minnnn,id,"{'sequence': 'mimin aku kecewa malem gabisanlogin global check conection eror hp padahal sinyal bagus minnnn', 'labels': ['Cerita', 'Grafis', 'Bugs & Error', 'Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi'], 'scores': [0.5100319385528564, 0.5060909390449524, 0.5052379369735718, 0.504757821559906, 0.5030243396759033, 0.5016413927078247, 0.5009748935699463]}",[]
Pengguna Google,"aku kasih bintang 5 karena suka kali lah aku ama design karakter, dan yang lebih utama adalah di hsr lebih banyak karakter Laki-lakinya jika di bandingkan dengan genshin and I really hope that you guys keep realising man characters because don't ever think that women can't spend a lot of money for the things that they like. oh and please realising more man characters on genshin too, please please I'm begging you. come on hoyo, it's not like realising man characters it's an illegal action.....",5,2025-05-30 15:11:20,0,aku kasih bintang suka kali lah aku ama design karakter yang lebih utama di hsr lebih banyak karakter lakilakinya di banding genshin and i really hope that you guys keep realising man characters because dont ever think that women cant spend a lot of money for the things that they like and please realising more man characters on genshin too please please im begging you come on hoyo its not like realising man characters its an illegal action,en,"{'sequence': 'aku kasih bintang suka kali lah aku ama design karakter yang lebih utama di hsr lebih banyak karakter lakilakinya di banding genshin and i really hope that you guys keep realising man characters because dont ever think that women cant spend a lot of money for the things that they like and please realising more man characters on genshin too please please im begging you come on hoyo its not like realising man characters its an illegal action', 'labels': ['Cerita', 'Komunitas', 'Optimalisasi', 'Monetisasi & Gacha', 'Gameplay', 'Grafis', 'Bugs & Error'], 'scores': [0.4952244162559509, 0.4936172068119049, 0.4924580156803131, 0.4918517470359802, 0.4916486144065857, 0.4915844798088074, 0.4910461902618408]}",[]
Pengguna Google,bagus banget gane nya,5,2025-05-30 12:50:50,0,bagus banget gane,id,"{'sequence': 'bagus banget gane', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5235528945922852, 0.5145336985588074, 0.5132828950881958, 0.511337161064148, 0.5100885033607483, 0.5060185790061951, 0.4999080300331116]}",[]
Pengguna Google,"Makasih Hoyo, saya menang rate on hyacine",5,2025-05-30 11:04:34,1,makasih hoyo menang rate on hyacine,tl,"{'sequence': 'makasih hoyo menang rate on hyacine', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Monetisasi & Gacha'], 'scores': [0.508320689201355, 0.5033751726150513, 0.5010524392127991, 0.500788152217865, 0.49558591842651367, 0.4940631687641144, 0.49162933230400085]}",[]
Pengguna Google,Bagussss tapi ya karna hp ku kentang pas login aga aga lag + lama sih tapi worth it lah 😋 pls bisa ga si char cowo nya Jan ganteng ganteng banget 😭 kan nanti malah di kira orang gila kalo main 🤭 uhm... march kapan bangun pls...,5,2025-05-30 00:13:14,0,bagussss ya karna hp ku kentang pas login aga aga lag lama worth it lah pls tidak si char cowo jan ganteng ganteng banget kan malah kira orang gila kalau main uhm march kapan bangun pls,id,"{'sequence': 'bagussss ya karna hp ku kentang pas login aga aga lag lama worth it lah pls tidak si char cowo jan ganteng ganteng banget kan malah kira orang gila kalau main uhm march kapan bangun pls', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Monetisasi & Gacha', 'Gameplay', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.5461174845695496, 0.5380479097366333, 0.5379431247711182, 0.5373479127883911, 0.5368213057518005, 0.5350857377052307, 0.5333254933357239]}",[]
Pengguna Google,"BAGUS BNGETTT cmn kdg bosen grgr bnyk teks yg hrus di baca, tpi pas di era penacony asli, itu cerita lumayan epic",5,2025-05-29 23:48:48,0,bagus bngettt cmn kdg bosen grgr bnyk teks hrus baca tpi pas era penacony asli cerita lumayan epic,id,"{'sequence': 'bagus bngettt cmn kdg bosen grgr bnyk teks hrus baca tpi pas era penacony asli cerita lumayan epic', 'labels': ['Cerita', 'Komunitas', 'Monetisasi & Gacha', 'Bugs & Error', 'Optimalisasi', 'Grafis', 'Gameplay'], 'scores': [0.5371192097663879, 0.5319082140922546, 0.5294216275215149, 0.529235303401947, 0.5288736820220947, 0.5283104181289673, 0.5252414345741272]}",[]
Pengguna Google,game baguss,5,2025-05-29 23:30:37,0,game baguss,tl,"{'sequence': 'game baguss', 'labels': ['Cerita', 'Bugs & Error', 'Komunitas', 'Grafis', 'Gameplay', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5444290041923523, 0.5388910174369812, 0.5388238430023193, 0.5376284122467041, 0.5360801219940186, 0.535256028175354, 0.5297298431396484]}",[]
Pengguna Google,sampah,1,2025-05-29 16:51:48,1,sampah,pendek,"{'sequence': 'sampah', 'labels': ['Cerita', 'Komunitas', 'Grafis', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5366005301475525, 0.5296551585197449, 0.5269677042961121, 0.5262189507484436, 0.5230886340141296, 0.5139133334159851, 0.5138764977455139]}",[]
Pengguna Google,"aku kecanduan main ini game, kita bisa dapat banyak stellar jade dan bansos nya juga gk pelit, kita bisa dapat banyak star rail pass yang buat gacha karakter limited kalo rajin nabungnya",5,2025-05-29 16:01:31,0,aku candu main game bisa banyak stellar jade bansos gk pelit bisa banyak star rail pass buat gacha karakter limited kalau rajin nabungnya,id,"{'sequence': 'aku candu main game bisa banyak stellar jade bansos gk pelit bisa banyak star rail pass buat gacha karakter limited kalau rajin nabungnya', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Gameplay', 'Bugs & Error', 'Grafis', 'Komunitas', 'Optimalisasi'], 'scores': [0.5180275440216064, 0.5156879425048828, 0.5153894424438477, 0.5146023631095886, 0.5142383575439453, 0.5138137936592102, 0.5116783380508423]}",[]
Pengguna Google,aku suka kafka 🤤,5,2025-05-29 14:19:39,0,aku suka kafka,sw,"{'sequence': 'aku suka kafka', 'labels': ['Cerita', 'Grafis', 'Gameplay', 'Bugs & Error', 'Komunitas', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5348010659217834, 0.5280137658119202, 0.527841329574585, 0.5266357660293579, 0.525866687297821, 0.5252341032028198, 0.5197023153305054]}",[]
Pengguna Google,"Change my ratings after finishing 3.3 main quest. Keep up the good work, Hoyo",5,2025-05-29 13:20:02,1,change my ratings after finishing main quest keep up the good work hoyo,en,"{'sequence': 'change my ratings after finishing main quest keep up the good work hoyo', 'labels': ['Cerita', 'Gameplay', 'Bugs & Error', 'Monetisasi & Gacha', 'Komunitas', 'Grafis', 'Optimalisasi'], 'scores': [0.5301912426948547, 0.524342954158783, 0.5237354636192322, 0.522996723651886, 0.5220646858215332, 0.5215295553207397, 0.5202491879463196]}",[]
Pengguna Google,grafik nya ok tapi loading screen nya lama banget lebih lama dari honkai impact3,3,2025-05-29 12:02:41,0,grafik tapi loading screen lama banget lebih lama honkai impact,id,"{'sequence': 'grafik tapi loading screen lama banget lebih lama honkai impact', 'labels': ['Cerita', 'Gameplay', 'Grafis', 'Komunitas', 'Monetisasi & Gacha', 'Bugs & Error', 'Optimalisasi'], 'scores': [0.5417464971542358, 0.5346289873123169, 0.5335502028465271, 0.5334821939468384, 0.5324087738990784, 0.5304782390594482, 0.5269675850868225]}",[]
Pengguna Google,"Untuk gameplay, story, backsound, grafis yang dibawakan sudah sangat bagus. Bansos juga lebih banyak daripada di game kakaknya walaupun perubahan metanya cepat juga. Mungkin ada beberapa animasi pada cutscene yang ditampilkan masih terbilang kaku. Pembawaan ceritanya yang repetitif membuat cepat bosan dan tidak menarik padahal storynya bagus loh. Ya itu aja dari saya. Sukses selalu Hoyo",5,2025-05-29 11:27:49,27,gameplay story backsound grafis bawa sangat bagus bansos lebih banyak di game kakak walaupun ubah meta cepat mungkin beberapa animasi cutscene tampil bilang kaku bawa cerita repetitif buat cepat bosan tidak tarik padahal storynya bagus loh itu dari sukses selalu hoyo,id,"{'sequence': 'gameplay story backsound grafis bawa sangat bagus bansos lebih banyak di game kakak walaupun ubah meta cepat mungkin beberapa animasi cutscene tampil bilang kaku bawa cerita repetitif buat cepat bosan tidak tarik padahal storynya bagus loh itu dari sukses selalu hoyo', 'labels': ['Cerita', 'Gameplay', 'Monetisasi & Gacha', 'Optimalisasi', 'Bugs & Error', 'Komunitas', 'Grafis'], 'scores': [0.5265378952026367, 0.5244259834289551, 0.5236781239509583, 0.5230438113212585, 0.52290940284729, 0.5218307971954346, 0.520286500453949]}",[]
Pengguna Google,game nya sangat bagus buat di hp saya padahal hp aku cuma iqo 13,5,2025-05-29 10:55:59,0,game sangat bagus buat hp padahal hp aku cuma iqo,id,"{'sequence': 'game sangat bagus buat hp padahal hp aku cuma iqo', 'labels': ['Monetisasi & Gacha', 'Cerita', 'Grafis', 'Gameplay', 'Bugs & Error', 'Komunitas', 'Optimalisasi'], 'scores': [0.5338637828826904, 0.5336406826972961, 0.531386137008667, 0.5294384956359863, 0.5285875201225281, 0.5278136730194092, 0.5265491008758545]}",[]
Pengguna Google,"ngasih bintang 5, untuk berterima kasih karena telah menciptakan BLADE HWHWHWH",5,2025-05-29 08:21:36,0,ngasih bintang terima kasih telah cipta blade hwhwhwh,id,"{'sequence': 'ngasih bintang terima kasih telah cipta blade hwhwhwh', 'labels': ['Cerita', 'Bugs & Error', 'Grafis', 'Optimalisasi', 'Komunitas', 'Monetisasi & Gacha', 'Gameplay'], 'scores': [0.5043895840644836, 0.49115926027297974, 0.4896986186504364, 0.487897664308548, 0.4878157079219818, 0.4865902364253998, 0.4846135973930359]}",[]
Pengguna Google,game nya bagus TPI pas login ulang Mlah update data lagi lama lagi,4,2025-05-29 07:41:23,0,game bagus tpi pas login ulang mlah update data lama,id,"{'sequence': 'game bagus tpi pas login ulang mlah update data lama', 'labels': ['Cerita', 'Monetisasi & Gacha', 'Grafis', 'Gameplay', 'Bugs & Error', 'Komunitas', 'Optimalisasi'], 'scores': [0.5334713459014893, 0.5286126136779785, 0.5266148447990417, 0.5259244441986084, 0.5248288512229919, 0.5233759880065918, 0.5223617553710938]}",[]
Pengguna Google,good,5,2025-05-28 23:06:49,4,good,pendek,"{'sequence': 'good', 'labels': ['Cerita', 'Komunitas', 'Gameplay', 'Grafis', 'Bugs & Error', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5395842790603638, 0.5322198271751404, 0.5315902233123779, 0.5307186245918274, 0.5290367603302002, 0.5200218558311462, 0.5198530554771423]}",[]
Pengguna Google,turun ah Aglaea nya Mati Cih,3,2025-05-28 20:34:06,0,turun ah aglaea mati cih,id,"{'sequence': 'turun ah aglaea mati cih', 'labels': ['Cerita', 'Gameplay', 'Komunitas', 'Grafis', 'Bugs & Error', 'Optimalisasi', 'Monetisasi & Gacha'], 'scores': [0.5189876556396484, 0.511233925819397, 0.5082231760025024, 0.5034754276275635, 0.49651771783828735, 0.4903832972049713, 0.48952099680900574]}",[]
