Nama Pengguna,Teks Ulasan,Rating Bintang,Tanggal Ulasan,Jumlah Likes,Ulasan Bersih,bahasa,auto_labels,auto_labels_list
Pengguna Google,"Hello, respected Hoyoverse teams. I have been playing the Genshin Impact game for 1087 days. I am a fan of Genshin Impact stories, Archon stories, side story characters, event stories, and others. I have a suggestion for Genshin character stories, namely if possible, the character story should be focused on the character story only, because when I play the character story. If possible, focus the story on characters in the story only (like Escoffier story, focus on the past story about escoffier)",5,2025-06-01 05:54:38,0,hello respected hoyoverse teams i have been playing the genshin impact game for days i am a fan of genshin impact stories archon stories side story characters event stories and others i have a suggestion for genshin character stories namely if possible the character story should be focused on the character story only because when i play the character story if possible focus the story on characters in the story only like escoffier story focus on the past story about escoffier,en,"{'sequence': 'hello respected hoyoverse teams i have been playing the genshin impact game for days i am a fan of genshin impact stories archon stories side story characters event stories and others i have a suggestion for genshin character stories namely if possible the character story should be focused on the character story only because when i play the character story if possible focus the story on characters in the story only like escoffier story focus on the past story about escoffier', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5991877317428589, 0.5985906720161438, 0.5983791351318359, 0.5981433391571045, 0.5979874730110168, 0.5976070761680603, 0.5925282835960388]}",[]
Pengguna Google,sangat bagus,5,2025-06-01 05:49:37,0,sangat bagus,tl,"{'sequence': 'sangat bagus', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Gameplay', 'Grafis', 'Cerita', 'Bugs & Error'], 'scores': [0.5772031545639038, 0.5753520727157593, 0.5690001249313354, 0.5648914575576782, 0.5642737746238708, 0.5623972415924072, 0.5616376996040344]}",[]
Pengguna Google,makasih ya admin telah menghadirkan cwe secantik dan se ceria hutau😆😆,5,2025-06-01 05:46:33,0,makasih admin hadir cwe cantik se ceria hutau,id,"{'sequence': 'makasih admin hadir cwe cantik se ceria hutau', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Gameplay', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.6207898259162903, 0.6203085780143738, 0.6047000885009766, 0.60340416431427, 0.6020629405975342, 0.6018988490104675, 0.5996097922325134]}","['Komunitas', 'Monetisasi & Gacha', 'Gameplay', 'Optimalisasi', 'Bugs & Error', 'Cerita']"
Pengguna Google,game yg sangat seru,5,2025-06-01 05:41:07,0,game sangat seru,id,"{'sequence': 'game sangat seru', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.5788222551345825, 0.5651708841323853, 0.5623148679733276, 0.5552294850349426, 0.5544788241386414, 0.549949049949646, 0.5466235876083374]}",[]
Pengguna Google,"HOYO ANJG, KASIH GUA KINICH SAMA SIGNATURE NYA, KENAPA TIGHNARI YANG PULANG",1,2025-06-01 05:24:25,0,hoyo anjg kasih gua kinich sama signature tighnari pulang,tl,"{'sequence': 'hoyo anjg kasih gua kinich sama signature tighnari pulang', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Bugs & Error', 'Gameplay', 'Grafis', 'Optimalisasi'], 'scores': [0.5788554549217224, 0.5786168575286865, 0.5714377164840698, 0.5700328946113586, 0.5694685578346252, 0.5684415698051453, 0.5660740733146667]}",[]
Pengguna Google,hello. akhirnya bisa main ni game.,5,2025-06-01 05:11:47,0,hello akhir main ni game,cy,"{'sequence': 'hello akhir main ni game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Cerita', 'Gameplay', 'Grafis', 'Optimalisasi'], 'scores': [0.6061762571334839, 0.6037712097167969, 0.5913517475128174, 0.589738130569458, 0.5890578627586365, 0.5866075754165649, 0.584465742111206]}","['Monetisasi & Gacha', 'Komunitas']"
Pengguna Google,geem kikir,5,2025-06-01 04:58:15,0,geem kikir,et,"{'sequence': 'geem kikir', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis', 'Bugs & Error'], 'scores': [0.5838420987129211, 0.5831780433654785, 0.5752471685409546, 0.5746799111366272, 0.5713687539100647, 0.5698584914207458, 0.5676560997962952]}",[]
Pengguna Google,"DIALOG NYA DI KASIH FITUR SKIP, MAIN LAMA CMA BUAT NONTONIN CHAR YAPPING GA JELAS",1,2025-06-01 04:57:31,0,dialog kasih fitur skip main lama cma buat nontonin char yapping jelas,id,"{'sequence': 'dialog kasih fitur skip main lama cma buat nontonin char yapping jelas', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Grafis'], 'scores': [0.5656304359436035, 0.5615053772926331, 0.5552448630332947, 0.5544891953468323, 0.5537554621696472, 0.5524747967720032, 0.5496407747268677]}",[]
Pengguna Google,"kualitas cerita nya dinatlan kurang menarik, dimana sirklus terus berulang dari awal mondstat sampai sekarang.",1,2025-06-01 04:53:22,0,kualitas cerita dinatlan kurang tarik sirklus terus ulang awal mondstat sekarang,id,"{'sequence': 'kualitas cerita dinatlan kurang tarik sirklus terus ulang awal mondstat sekarang', 'labels': ['Komunitas', 'Cerita', 'Monetisasi & Gacha', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Grafis'], 'scores': [0.5498879551887512, 0.549776017665863, 0.5480589270591736, 0.5431213974952698, 0.5419619679450989, 0.5382775664329529, 0.5347313284873962]}",[]
Pengguna Google,hebat,5,2025-06-01 04:44:15,0,hebat,pendek,"{'sequence': 'hebat', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Cerita', 'Gameplay', 'Grafis', 'Bugs & Error'], 'scores': [0.583032488822937, 0.5766827464103699, 0.5698376297950745, 0.5694851279258728, 0.5665885806083679, 0.5650798678398132, 0.5610147714614868]}",[]
Pengguna Google,"Jgn main game ini ,, gk rekomended,, bkin stress ,, untuk yg punya bnyk uang yg mudah main ini ,, game pay to win ,, menyelesaikan misi aja ber jam jam tanpa clue,, bkan a have fun main game ini d Sruh berpikir keras,, trus yg pling menjengkelkan dari game ini adalah imagenarium teater a sangat sangat tidak bersahabat untuk pemula,, untuk yg sedikit karakter, untuk yg orang bayar aja , bnyk karakter,, itu tdi pay to win game ini ,, untuk yg main santai susah karna build karakter a lama bnget,,",1,2025-06-01 04:35:43,92,jgn main game gk rekomended bkin stress punya bnyk uang mudah main game pay to win selesai misi ber jam jam clue bkan a have fun main game d sruh pikir keras trus pling jengkel game adalah imagenarium teater a sangat sangat sahabat mula yang sedikit karakter yang orang bayar bnyk karakter tdi pay to win game untuk yang main santai susah karna build karakter a lama bnget,id,"{'sequence': 'jgn main game gk rekomended bkin stress punya bnyk uang mudah main game pay to win selesai misi ber jam jam clue bkan a have fun main game d sruh pikir keras trus pling jengkel game adalah imagenarium teater a sangat sangat sahabat mula yang sedikit karakter yang orang bayar bnyk karakter tdi pay to win game untuk yang main santai susah karna build karakter a lama bnget', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Cerita', 'Optimalisasi', 'Gameplay', 'Grafis'], 'scores': [0.6137670278549194, 0.6123545169830322, 0.6085075736045837, 0.6082447171211243, 0.6078622937202454, 0.6074244976043701, 0.6066766381263733]}","['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Cerita', 'Optimalisasi', 'Gameplay', 'Grafis']"
Pengguna Google,gamenya sangat seru bisa bergelantungan dan seru tapi tolong lah akarnya ganti ke apa gitu soalnya aku takut tapi tolong bisa bergelantungan versi 2 atau 1 tgn lah pas mau di tarik,5,2025-06-01 04:31:22,0,gamenya sangat seru gantung seru tolong lah akar ganti apa gitu soal aku takut tolong gantung versi tgn lah pas mau tarik,id,"{'sequence': 'gamenya sangat seru gantung seru tolong lah akar ganti apa gitu soal aku takut tolong gantung versi tgn lah pas mau tarik', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5384323596954346, 0.5381799340248108, 0.5302869081497192, 0.5280043482780457, 0.5270795226097107, 0.5242871642112732, 0.5237259268760681]}",[]
Pengguna Google,"semua game hoyo buruk untuk player, kalah rate off Mulu jadinya dongkol main semua gamenya",1,2025-06-01 04:00:58,8,semua game hoyo buruk player kalah rate off mulu jadi dongkol main semua gamenya,id,"{'sequence': 'semua game hoyo buruk player kalah rate off mulu jadi dongkol main semua gamenya', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.5902280807495117, 0.5868619680404663, 0.5804311633110046, 0.5800115466117859, 0.5792912244796753, 0.5747487545013428, 0.5743793249130249]}",[]
Pengguna Google,seruuu intiny,5,2025-06-01 03:39:58,0,seruuu intiny,fi,"{'sequence': 'seruuu intiny', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.5780969858169556, 0.5730374455451965, 0.5636916160583496, 0.5623267889022827, 0.5607939958572388, 0.5587999224662781, 0.5586826205253601]}",[]
Pengguna Google,lucu,5,2025-06-01 03:23:28,0,lucu,pendek,"{'sequence': 'lucu', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Cerita', 'Optimalisasi', 'Gameplay', 'Grafis', 'Bugs & Error'], 'scores': [0.580249011516571, 0.5789068937301636, 0.5693821907043457, 0.5668222308158875, 0.5638619065284729, 0.5630636215209961, 0.562416672706604]}",[]
Pengguna Google,"donlod datanya lama bet, padahal sinyal gw bagus",1,2025-06-01 02:43:12,0,donlod data lama bet padahal sinyal gw bagus,id,"{'sequence': 'donlod data lama bet padahal sinyal gw bagus', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Bugs & Error', 'Cerita', 'Gameplay'], 'scores': [0.5681309700012207, 0.5616417527198792, 0.5574932098388672, 0.5519153475761414, 0.547740638256073, 0.5435265898704529, 0.5434814691543579]}",[]
Pengguna Google,"kenapa update susah banget login pasti stack di jalan, menuju pintu aneh banget ini padahal hanya Daily Quest dari 10 akun saya buat hanya 4 yang bisa. takut di ban kalau pakai VPN. ini bug stack login menuju pintu dari 5.0 ,sudah saya laporkan tapi kata CS itu bug baru. coba download ini saya download genshin udh 8x lebih. katanya jgn pakai aplikasi pihak ke 3 . saya aj login di genshin gk bisa, saya hanya buat daily quest buat challenge 1 tahun tdk gacha.makanya player lama pindah game",1,2025-06-01 02:19:50,0,update susah banget login stack jalan tuju pintu aneh banget padahal daily quest akun buat yang takut ban kalau pakai vpn bug stack login tuju pintu sudah lapor kata cs bug baru coba download saya download genshin udh x lebih kata jgn pakai aplikasi pihak saya aj login genshin gk saya buat daily quest buat challenge tahun tdk gachamakanya player lama pindah game,id,"{'sequence': 'update susah banget login stack jalan tuju pintu aneh banget padahal daily quest akun buat yang takut ban kalau pakai vpn bug stack login tuju pintu sudah lapor kata cs bug baru coba download saya download genshin udh x lebih kata jgn pakai aplikasi pihak saya aj login genshin gk saya buat daily quest buat challenge tahun tdk gachamakanya player lama pindah game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5537572503089905, 0.5534378886222839, 0.5517458319664001, 0.551069438457489, 0.549676239490509, 0.54883873462677, 0.5481793880462646]}",[]
Pengguna Google,mengunduh data nya lama🤬🤬🤬🤬🤬,1,2025-06-01 02:00:59,0,unduh data lama,id,"{'sequence': 'unduh data lama', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Bugs & Error', 'Cerita'], 'scores': [0.5866634249687195, 0.5759046673774719, 0.5739526748657227, 0.568686306476593, 0.5648663640022278, 0.5639116764068604, 0.5604007840156555]}",[]
Pengguna Google,"Game kikir, kagak ada tombol skip, mending kalau reward nya gede.",1,2025-06-01 01:47:58,8,game kikir kagak tombol skip mending kalau reward gede,af,"{'sequence': 'game kikir kagak tombol skip mending kalau reward gede', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.5866442322731018, 0.5768914222717285, 0.5751166343688965, 0.5703743696212769, 0.5698820948600769, 0.5673007965087891, 0.567009449005127]}",[]
Pengguna Google,Kebanyakan Filler,1,2025-06-01 00:04:18,1,banyak filler,tr,"{'sequence': 'banyak filler', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Gameplay', 'Cerita', 'Bugs & Error', 'Grafis'], 'scores': [0.5637084245681763, 0.5592936277389526, 0.5541506409645081, 0.5511438250541687, 0.5476875305175781, 0.546961784362793, 0.5443885326385498]}",[]
Pengguna Google,HOYO WE NEED MORE BOYS!!!😩😩😩,3,2025-05-31 23:48:54,0,hoyo we need more boys,so,"{'sequence': 'hoyo we need more boys', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Grafis', 'Cerita', 'Optimalisasi'], 'scores': [0.5729550719261169, 0.5688444375991821, 0.5628711581230164, 0.5612505078315735, 0.5573850274085999, 0.5568403005599976, 0.5562887787818909]}",[]
Pengguna Google,"wow gamenya sangat luar biasa keren dan seru bangeet, yg dimana kita bisa menjelajahi dunia baru dan sebagainya.quest nya juga seru banget, Karakternya juga banyak, grafik?.grafik beuuh bagus banget deh.Pokoknya seru banget deh gamenya.AKU SUKA BANGET 👍👍👍👍",5,2025-05-31 23:39:04,184,wow gamenya sangat luar biasa keren seru bangeet mana bisa jajah dunia baru sebagainyaquest seru banget karakter banyak grafikgrafik beuuh bagus banget dehpokoknya seru banget deh gamenyaaku suka banget,id,"{'sequence': 'wow gamenya sangat luar biasa keren seru bangeet mana bisa jajah dunia baru sebagainyaquest seru banget karakter banyak grafikgrafik beuuh bagus banget dehpokoknya seru banget deh gamenyaaku suka banget', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.529600977897644, 0.5280094742774963, 0.5203917026519775, 0.5200856328010559, 0.5180380344390869, 0.5173326134681702, 0.5148363709449768]}",[]
Pengguna Google,"game ini sangat tidak ramah untuk F2P yg primonya sangat terbatas, saya kecewa ketika primogem saya sangat terbatas dan saya melakukan gatcha untuk banner yg sangat saya inginkan malah dapat item tertentu.",1,2025-05-31 22:08:05,2,game sangat ramah fp primonya sangat batas kecewa primogem sangat batas laku gatcha banner sangat saya ingin malah item tentu,id,"{'sequence': 'game sangat ramah fp primonya sangat batas kecewa primogem sangat batas laku gatcha banner sangat saya ingin malah item tentu', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5635161399841309, 0.5562039613723755, 0.5556806921958923, 0.5547840595245361, 0.5538811087608337, 0.5524085760116577, 0.5513933300971985]}",[]
Pengguna Google,"first gacha di banner sempet kecewa krna ga hoki2 ditambah pitty nya susah nangkep bgt di aku, ngabisin banyak primo tpi ga dapet2 alhasil males main lagi.. tapi akhirnya aku comeback lagi karna lumayan kangen juga, akhir2 ini kecintaan lagi karna quest story nya asik bgt.. dulu aku mikirin gacha banner terus tanpa mikirin/nikmatin quest story, sekarang aku lebih fokus quest story drpd gacha banner lagi wkwk cuman nanggung resiko kalo lawan boss kesusahan bgt karna char low semua (f2p player)",5,2025-05-31 16:51:13,0,first gacha banner sempet kecewa krna hoki tambah pitty susah nangkep banget aku ngabisin banyak primo tpi dapet alhasil males main tapi akhir aku comeback karna lumayan kangen akhir cinta karna quest story asik banget dulu aku mikirin gacha banner terus mikirinnikmatin quest story sekarang aku lebih fokus quest story drpd gacha banner wkwk cuman nanggung resiko kalau lawan boss susah banget karna char low semua fp player,id,"{'sequence': 'first gacha banner sempet kecewa krna hoki tambah pitty susah nangkep banget aku ngabisin banyak primo tpi dapet alhasil males main tapi akhir aku comeback karna lumayan kangen akhir cinta karna quest story asik banget dulu aku mikirin gacha banner terus mikirinnikmatin quest story sekarang aku lebih fokus quest story drpd gacha banner wkwk cuman nanggung resiko kalau lawan boss susah banget karna char low semua fp player', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Gameplay', 'Cerita'], 'scores': [0.5695943236351013, 0.568438708782196, 0.5662862062454224, 0.5647767186164856, 0.5633546113967896, 0.5632871389389038, 0.562208890914917]}",[]
Pengguna Google,bagus,5,2025-05-31 16:41:20,0,bagus,pendek,"{'sequence': 'bagus', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.5855516791343689, 0.5852438807487488, 0.5721162557601929, 0.5716847777366638, 0.5701427459716797, 0.5693243741989136, 0.5680059194564819]}",[]
Pengguna Google,game baik dan keren,5,2025-05-31 16:25:45,0,game baik keren,id,"{'sequence': 'game baik keren', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Cerita', 'Grafis'], 'scores': [0.5676094889640808, 0.5633295774459839, 0.5566080212593079, 0.5537609457969666, 0.5520567297935486, 0.5514018535614014, 0.5475537180900574]}",[]
Pengguna Google,kok gak bisa masuk padahal wifi dah bagus benerin bug nya hoyoo,1,2025-05-31 15:43:34,0,bisa masuk padahal wifi dah bagus benerin bug hoyoo,id,"{'sequence': 'bisa masuk padahal wifi dah bagus benerin bug hoyoo', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Cerita', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Grafis'], 'scores': [0.5804623365402222, 0.5756184458732605, 0.5620014071464539, 0.5618828535079956, 0.5612932443618774, 0.5597875714302063, 0.5540574193000793]}",[]
Pengguna Google,heh kikir,1,2025-05-31 15:12:37,0,heh kikir,pendek,"{'sequence': 'heh kikir', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis', 'Bugs & Error'], 'scores': [0.562555193901062, 0.5600645542144775, 0.5562745332717896, 0.5521422624588013, 0.5496821403503418, 0.5486980080604553, 0.5440248250961304]}",[]
Pengguna Google,Favorite Game 👑,5,2025-05-31 14:31:18,0,favorite game,it,"{'sequence': 'favorite game', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Bugs & Error', 'Optimalisasi', 'Grafis', 'Cerita'], 'scores': [0.5874329209327698, 0.5819743871688843, 0.5723090171813965, 0.5709850788116455, 0.5682805180549622, 0.5656304359436035, 0.5648858547210693]}",[]
Pengguna Google,"LOVE IT SO MUCH, GENSHIN SEMOGA DIKASIH BANYAK BANSOS YAA🤣😭🙏",5,2025-05-31 13:54:51,0,love it so much genshin moga kasih banyak bansos yaa,tl,"{'sequence': 'love it so much genshin moga kasih banyak bansos yaa', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5745158791542053, 0.5738127827644348, 0.5657745599746704, 0.5640740990638733, 0.5609874725341797, 0.5585811734199524, 0.5553761124610901]}",[]
Pengguna Google,gamenya bagus tapi kasih quest atau sistem explore nya dipermudah males banget soalnya kalo explore ujung ujungnya cuman nambah 1 sampe 5 persen doang,3,2025-05-31 13:10:57,0,gamenya bagus kasih quest sistem explore mudah males banget soal kalau explore ujung ujung cuman nambah sampe persen doang,id,"{'sequence': 'gamenya bagus kasih quest sistem explore mudah males banget soal kalau explore ujung ujung cuman nambah sampe persen doang', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5622441172599792, 0.5561803579330444, 0.5531543493270874, 0.5519891977310181, 0.5514171719551086, 0.548166811466217, 0.5452794432640076]}",[]
Pengguna Google,sistem gacha tidak sehat,1,2025-05-31 11:09:07,0,sistem gacha sehat,de,"{'sequence': 'sistem gacha sehat', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Gameplay', 'Grafis', 'Cerita', 'Bugs & Error'], 'scores': [0.6059785485267639, 0.5993781685829163, 0.5968090891838074, 0.5954558253288269, 0.5946692228317261, 0.5935643911361694, 0.591824471950531]}",['Komunitas']
Pengguna Google,"kabarin klo udah pux fitur skip, cape quest dapat primo cuma 5",3,2025-05-31 10:24:24,0,kabarin klo udah pux fitur skip cape quest primo cuma,pt,"{'sequence': 'kabarin klo udah pux fitur skip cape quest primo cuma', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Grafis', 'Gameplay'], 'scores': [0.5607550740242004, 0.5582687854766846, 0.5504120588302612, 0.5465426445007324, 0.5425258278846741, 0.5396323800086975, 0.5379630327224731]}",[]
Pengguna Google,kureng,1,2025-05-31 10:20:27,0,reng,pendek,"{'sequence': 'reng', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Grafis', 'Cerita', 'Bugs & Error'], 'scores': [0.5835343599319458, 0.5801096558570862, 0.5740614533424377, 0.5690354108810425, 0.5662450194358826, 0.5659850239753723, 0.562576174736023]}",[]
Pengguna Google,game dan grafik nya cukup bagus dan ada percakapan bahasa inggri juga keren,5,2025-05-31 10:12:54,0,game grafik cukup bagus ada cakap bahasa inggri keren,id,"{'sequence': 'game grafik cukup bagus ada cakap bahasa inggri keren', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Grafis', 'Cerita', 'Gameplay'], 'scores': [0.576501190662384, 0.5737693905830383, 0.5667364597320557, 0.5642226934432983, 0.5620290040969849, 0.5620089173316956, 0.5619118809700012]}",[]
Pengguna Google,di optimalkan lagi,5,2025-05-31 10:07:34,0,optimal,pendek,"{'sequence': 'optimal', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Grafis', 'Cerita'], 'scores': [0.5905019640922546, 0.5826199054718018, 0.5799906849861145, 0.572026252746582, 0.5695999264717102, 0.5690277814865112, 0.5673962831497192]}",[]
Pengguna Google,untuk game ini gw kasih rating udh grafik nya mantap storynya bagus terus eh gw nanya dlu kan ada even karakter gratis temen gw dapet kok sekarang GK ad y itu doang paling,5,2025-05-31 09:52:12,0,game gw kasih rating udh grafik mantap storynya bagus terus eh gw nanya dlu kan even karakter gratis temen gw dapet sekarang gk ad y doang paling,id,"{'sequence': 'game gw kasih rating udh grafik mantap storynya bagus terus eh gw nanya dlu kan even karakter gratis temen gw dapet sekarang gk ad y doang paling', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Gameplay', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.5759556889533997, 0.5678773522377014, 0.5657432675361633, 0.565219521522522, 0.5648473501205444, 0.5629937648773193, 0.5627048015594482]}",[]
Pengguna Google,"I hope on patch version 6 and 7 there is only 2 Female characters only release and make more of Male 5 star limited character more than 5-6 , or I'm out, boring",1,2025-05-31 08:48:44,0,i hope on patch version and there is only female characters only release and make more of male star limited character more than or im out boring,en,"{'sequence': 'i hope on patch version and there is only female characters only release and make more of male star limited character more than or im out boring', 'labels': ['Monetisasi & Gacha', 'Optimalisasi', 'Komunitas', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.549909770488739, 0.5469162464141846, 0.5458849668502808, 0.5410965085029602, 0.5402836203575134, 0.5399989485740662, 0.5391961336135864]}",[]
Pengguna Google,bagus,5,2025-05-31 08:47:35,0,bagus,pendek,"{'sequence': 'bagus', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Optimalisasi', 'Grafis', 'Cerita', 'Gameplay', 'Bugs & Error'], 'scores': [0.5855516791343689, 0.5852438807487488, 0.5721162557601929, 0.5716847777366638, 0.5701427459716797, 0.5693243741989136, 0.5680059194564819]}",[]
Pengguna Google,jelek.. gak bisa di masukin.. game gk jelas.. 🤣,1,2025-05-31 07:45:57,0,jelek bisa masukin game gk jelas,id,"{'sequence': 'jelek bisa masukin game gk jelas', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5697637796401978, 0.5575785040855408, 0.5500972867012024, 0.5488620400428772, 0.5484987497329712, 0.5419193506240845, 0.5416415929794312]}",[]
Pengguna Google,its like a dream come true where anything possible,5,2025-05-31 07:07:41,0,its like a dream come true where anything possible,en,"{'sequence': 'its like a dream come true where anything possible', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Bugs & Error', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.5274626612663269, 0.5207509398460388, 0.518836259841919, 0.5134792327880859, 0.5102220177650452, 0.5086321234703064, 0.5066041946411133]}",[]
Pengguna Google,mantap,5,2025-05-31 06:50:34,0,mantap,pendek,"{'sequence': 'mantap', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Optimalisasi', 'Grafis', 'Gameplay', 'Cerita', 'Bugs & Error'], 'scores': [0.5778321623802185, 0.5748699307441711, 0.566480815410614, 0.5632138252258301, 0.5599163174629211, 0.559559166431427, 0.5569248199462891]}",[]
Pengguna Google,ghenshin impact please make a female character (Cartethyia) like in wuthuring waves ￼ Terjemahkan percakapan secara real-time,5,2025-05-31 06:43:20,0,ghenshin impact please make a female character cartethyia like in wuthuring waves terjemah cakap realtime,en,"{'sequence': 'ghenshin impact please make a female character cartethyia like in wuthuring waves terjemah cakap realtime', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Gameplay', 'Optimalisasi', 'Bugs & Error', 'Cerita', 'Grafis'], 'scores': [0.5699403285980225, 0.5682950019836426, 0.5646399259567261, 0.5607814788818359, 0.5589020848274231, 0.5578073859214783, 0.5514717102050781]}",[]
Pengguna Google,bagus aku suka karakter nya dan karakter nya lucu and bagus bisa lihat anime karakter ghensim impacht,5,2025-05-31 05:54:22,0,bagus aku suka karakter karakter lucu and bagus lihat anime karakter ghensim impacht,id,"{'sequence': 'bagus aku suka karakter karakter lucu and bagus lihat anime karakter ghensim impacht', 'labels': ['Komunitas', 'Monetisasi & Gacha', 'Cerita', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Grafis'], 'scores': [0.5591679215431213, 0.5573461055755615, 0.5516905188560486, 0.5510119199752808, 0.5504146814346313, 0.5491843819618225, 0.5458515882492065]}",[]
Pengguna Google,"game nya bagus banget sumpah karakternya juga kemren dan gyatt,makasih ayah hoyo udh buat game sebagus ini 🥰🥰🥰 makasih juga aku di kasih menang rate off trus aaaa sayang hoyo aku dehhh😻😻",5,2025-05-31 05:12:43,0,game bagus banget sumpah karakter kemren gyattmakasih ayah hoyo udh buat game bagus makasih aku kasih menang rate off trus aaaa sayang hoyo aku dehhh,id,"{'sequence': 'game bagus banget sumpah karakter kemren gyattmakasih ayah hoyo udh buat game bagus makasih aku kasih menang rate off trus aaaa sayang hoyo aku dehhh', 'labels': ['Monetisasi & Gacha', 'Komunitas', 'Bugs & Error', 'Optimalisasi', 'Gameplay', 'Cerita', 'Grafis'], 'scores': [0.580327570438385, 0.5749797821044922, 0.5704522132873535, 0.5695382952690125, 0.5679160356521606, 0.56786048412323, 0.5654911994934082]}",[]
